type,timestamp_ms,dist_m,anchor_addr,anchor_x,anchor_y,anchor_z,quality,rssi_dbm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,confidence,pos_valid,imu_enable
IMU,1565292,,,,,,,,-0.1949,0.0695,9.7510,0.0003,-0.0016,-0.0013,29.31,,,,,,,,,
RANGING,1565294,5.6442,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565302,,,,,,,,-0.1965,0.0763,9.7471,-0.0003,0.0000,-0.0005,29.31,,,,,,,,,
IMU,1565312,,,,,,,,-0.1980,0.0729,9.7456,-0.0003,-0.0003,-0.0011,29.31,,,,,,,,,
RANGING,1565314,8.7971,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565322,,,,,,,,-0.1904,0.0726,9.7422,0.0003,-0.0011,-0.0013,29.31,,,,,,,,,
IMU,1565332,,,,,,,,-0.1958,0.0810,9.7423,0.0005,-0.0016,-0.0008,29.31,,,,,,,,,
POSITION,1565333,,,,,,,,,,,,,,,8.0752,2.5702,-0.0159,0.0706,-0.2065,-0.0626,1.000,1,1
RANGING,1565334,8.5812,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565342,,,,,,,,-0.2030,0.0784,9.7435,-0.0005,-0.0019,-0.0005,29.31,,,,,,,,,
IMU,1565352,,,,,,,,-0.1991,0.0783,9.7509,-0.0005,-0.0016,-0.0011,29.31,,,,,,,,,
RANGING,1565354,5.9069,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565362,,,,,,,,-0.1944,0.0714,9.7477,-0.0003,-0.0013,-0.0016,29.31,,,,,,,,,
IMU,1565373,,,,,,,,-0.1897,0.0733,9.7432,-0.0003,-0.0013,-0.0011,29.31,,,,,,,,,
RANGING,1565374,5.6630,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565382,,,,,,,,-0.1919,0.0808,9.7396,0.0003,-0.0011,-0.0019,29.31,,,,,,,,,
IMU,1565392,,,,,,,,-0.1988,0.0822,9.7476,-0.0003,-0.0013,-0.0021,29.31,,,,,,,,,
RANGING,1565394,8.8017,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565402,,,,,,,,-0.2025,0.0792,9.7518,-0.0003,-0.0016,-0.0013,29.31,,,,,,,,,
IMU,1565413,,,,,,,,-0.2039,0.0723,9.7513,0.0003,-0.0011,-0.0008,29.31,,,,,,,,,
RANGING,1565415,8.5812,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565422,,,,,,,,-0.1977,0.0710,9.7497,0.0000,-0.0008,-0.0005,29.31,,,,,,,,,
IMU,1565433,,,,,,,,-0.1976,0.0710,9.7468,0.0005,-0.0019,-0.0008,29.31,,,,,,,,,
POSITION,1565433,,,,,,,,,,,,,,,8.0694,2.5720,-0.0184,0.0566,-0.2004,-0.0655,1.000,1,1
RANGING,1565434,5.8975,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565442,,,,,,,,-0.2016,0.0710,9.7470,0.0005,-0.0013,-0.0008,29.31,,,,,,,,,
IMU,1565453,,,,,,,,-0.2082,0.0756,9.7446,0.0000,-0.0005,-0.0008,29.31,,,,,,,,,
RANGING,1565455,5.6348,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565462,,,,,,,,-0.2088,0.0756,9.7435,-0.0005,-0.0013,-0.0019,29.31,,,,,,,,,
IMU,1565473,,,,,,,,-0.2052,0.0759,9.7449,0.0000,-0.0008,-0.0011,29.31,,,,,,,,,
RANGING,1565475,8.7877,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565482,,,,,,,,-0.1995,0.0713,9.7417,0.0000,-0.0011,-0.0011,29.31,,,,,,,,,
IMU,1565493,,,,,,,,-0.1944,0.0763,9.7413,0.0000,-0.0016,-0.0013,29.31,,,,,,,,,
RANGING,1565495,8.5906,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565502,,,,,,,,-0.1941,0.0726,9.7444,0.0005,-0.0016,-0.0013,29.31,,,,,,,,,
IMU,1565513,,,,,,,,-0.1921,0.0698,9.7419,0.0000,-0.0008,-0.0011,29.31,,,,,,,,,
RANGING,1565515,5.9116,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565522,,,,,,,,-0.1973,0.0696,9.7434,-0.0000,-0.0008,-0.0005,29.31,,,,,,,,,
IMU,1565533,,,,,,,,-0.1979,0.0748,9.7402,0.0003,-0.0011,-0.0013,29.31,,,,,,,,,
POSITION,1565533,,,,,,,,,,,,,,,8.0752,2.5625,-0.0090,0.0759,-0.2141,-0.0476,1.000,1,1
RANGING,1565535,5.6583,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565543,,,,,,,,-0.2057,0.0792,9.7431,0.0003,-0.0016,-0.0011,29.31,,,,,,,,,
IMU,1565553,,,,,,,,-0.1976,0.0726,9.7477,0.0000,-0.0008,-0.0008,29.31,,,,,,,,,
RANGING,1565555,8.8111,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565563,,,,,,,,-0.2034,0.0705,9.7395,0.0000,-0.0011,-0.0011,29.31,,,,,,,,,
IMU,1565573,,,,,,,,-0.2010,0.0789,9.7419,0.0003,-0.0011,-0.0008,29.31,,,,,,,,,
RANGING,1565575,8.5812,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565583,,,,,,,,-0.1973,0.0766,9.7470,0.0005,-0.0013,-0.0005,29.31,,,,,,,,,
IMU,1565593,,,,,,,,-0.1953,0.0716,9.7458,0.0005,-0.0003,-0.0011,29.31,,,,,,,,,
RANGING,1565595,5.8882,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565603,,,,,,,,-0.1932,0.0716,9.7458,0.0005,-0.0008,-0.0013,29.31,,,,,,,,,
IMU,1565613,,,,,,,,-0.1919,0.0763,9.7479,-0.0003,-0.0016,-0.0008,29.31,,,,,,,,,
RANGING,1565615,5.6677,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565623,,,,,,,,-0.1928,0.0807,9.7522,-0.0003,-0.0011,-0.0003,29.31,,,,,,,,,
IMU,1565633,,,,,,,,-0.1980,0.0813,9.7489,0.0003,-0.0013,-0.0008,29.31,,,,,,,,,
POSITION,1565633,,,,,,,,,,,,,,,8.0716,2.5799,-0.0228,0.0663,-0.1779,-0.0705,1.000,1,1
RANGING,1565635,8.8111,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565643,,,,,,,,-0.1998,0.0729,9.7426,0.0000,-0.0011,-0.0011,29.31,,,,,,,,,
IMU,1565654,,,,,,,,-0.1991,0.0751,9.7434,-0.0003,-0.0011,-0.0008,29.31,,,,,,,,,
RANGING,1565655,8.5859,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565663,,,,,,,,-0.1992,0.0763,9.7450,-0.0005,-0.0011,-0.0005,29.31,,,,,,,,,
IMU,1565673,,,,,,,,-0.1992,0.0846,9.7479,-0.0008,-0.0013,-0.0005,29.31,,,,,,,,,
RANGING,1565675,5.8929,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565683,,,,,,,,-0.1958,0.0805,9.7506,-0.0003,-0.0013,-0.0019,29.31,,,,,,,,,
IMU,1565694,,,,,,,,-0.1982,0.0699,9.7456,0.0000,-0.0016,-0.0016,29.31,,,,,,,,,
RANGING,1565696,5.6442,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565703,,,,,,,,-0.2006,0.0714,9.7407,0.0005,-0.0008,-0.0011,29.32,,,,,,,,,
IMU,1565714,,,,,,,,-0.1992,0.0789,9.7446,-0.0003,-0.0005,-0.0011,29.32,,,,,,,,,
RANGING,1565715,8.8017,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565723,,,,,,,,-0.1977,0.0756,9.7468,-0.0003,-0.0008,-0.0013,29.32,,,,,,,,,
IMU,1565734,,,,,,,,-0.1958,0.0777,9.7450,0.0003,-0.0016,-0.0013,29.32,,,,,,,,,
POSITION,1565734,,,,,,,,,,,,,,,8.0747,2.5705,-0.0198,0.0756,-0.1950,-0.0617,1.000,1,1
RANGING,1565736,8.5812,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565743,,,,,,,,-0.2003,0.0717,9.7437,0.0005,-0.0016,-0.0016,29.32,,,,,,,,,
IMU,1565754,,,,,,,,-0.2000,0.0692,9.7471,0.0003,-0.0016,-0.0016,29.32,,,,,,,,,
RANGING,1565756,5.8835,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565763,,,,,,,,-0.1967,0.0747,9.7453,-0.0005,-0.0008,-0.0013,29.32,,,,,,,,,
IMU,1565774,,,,,,,,-0.1961,0.0745,9.7440,0.0000,-0.0011,-0.0003,29.32,,,,,,,,,
RANGING,1565776,5.6630,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565783,,,,,,,,-0.1947,0.0736,9.7506,-0.0003,-0.0016,-0.0011,29.32,,,,,,,,,
IMU,1565794,,,,,,,,-0.1983,0.0724,9.7464,0.0003,-0.0011,-0.0013,29.32,,,,,,,,,
RANGING,1565796,8.8111,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565803,,,,,,,,-0.1988,0.0799,9.7512,0.0005,-0.0003,-0.0008,29.32,,,,,,,,,
IMU,1565814,,,,,,,,-0.1986,0.0826,9.7498,0.0003,-0.0013,-0.0008,29.32,,,,,,,,,
RANGING,1565816,8.5859,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565824,,,,,,,,-0.1926,0.0751,9.7470,-0.0005,-0.0016,-0.0003,29.32,,,,,,,,,
IMU,1565834,,,,,,,,-0.1928,0.0656,9.7500,0.0003,-0.0016,-0.0005,29.32,,,,,,,,,
POSITION,1565834,,,,,,,,,,,,,,,8.0738,2.5798,-0.0180,0.0726,-0.1779,-0.0580,1.000,1,1
RANGING,1565836,5.9116,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565844,,,,,,,,-0.1961,0.0711,9.7572,0.0000,-0.0019,-0.0013,29.32,,,,,,,,,
IMU,1565854,,,,,,,,-0.1965,0.0810,9.7513,-0.0005,-0.0011,-0.0016,29.32,,,,,,,,,
RANGING,1565856,5.6301,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565864,,,,,,,,-0.1932,0.0786,9.7503,-0.0005,-0.0013,-0.0013,29.32,,,,,,,,,
IMU,1565874,,,,,,,,-0.2015,0.0751,9.7483,-0.0000,-0.0011,-0.0011,29.32,,,,,,,,,
RANGING,1565876,8.7877,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565884,,,,,,,,-0.2040,0.0716,9.7428,0.0005,-0.0011,-0.0003,29.32,,,,,,,,,
IMU,1565895,,,,,,,,-0.2022,0.0707,9.7434,0.0005,-0.0013,-0.0008,29.32,,,,,,,,,
RANGING,1565896,8.5953,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565904,,,,,,,,-0.1986,0.0672,9.7464,0.0005,-0.0016,-0.0011,29.32,,,,,,,,,
IMU,1565914,,,,,,,,-0.1956,0.0720,9.7435,-0.0003,-0.0011,-0.0011,29.32,,,,,,,,,
RANGING,1565916,5.8788,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565924,,,,,,,,-0.1989,0.0748,9.7515,-0.0003,-0.0008,-0.0008,29.32,,,,,,,,,
IMU,1565935,,,,,,,,-0.2024,0.0777,9.7527,-0.0003,-0.0008,-0.0013,29.32,,,,,,,,,
POSITION,1565935,,,,,,,,,,,,,,,8.0821,2.5719,-0.0044,0.0948,-0.1917,-0.0333,1.000,1,1
RANGING,1565936,5.6395,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565944,,,,,,,,-0.2034,0.0711,9.7494,0.0003,-0.0008,-0.0003,29.32,,,,,,,,,
IMU,1565955,,,,,,,,-0.1952,0.0747,9.7521,0.0005,-0.0005,-0.0011,29.32,,,,,,,,,
RANGING,1565956,8.8064,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565964,,,,,,,,-0.1949,0.0753,9.7449,-0.0003,-0.0011,-0.0021,29.32,,,,,,,,,
IMU,1565975,,,,,,,,-0.1853,0.0724,9.7407,0.0003,-0.0013,-0.0016,29.32,,,,,,,,,
RANGING,1565977,8.5765,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1565984,,,,,,,,-0.1850,0.0739,9.7495,0.0000,-0.0011,-0.0011,29.32,,,,,,,,,
IMU,1565995,,,,,,,,-0.2003,0.0747,9.7525,-0.0005,-0.0013,-0.0005,29.32,,,,,,,,,
RANGING,1565996,5.8741,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566004,,,,,,,,-0.2018,0.0738,9.7509,-0.0003,-0.0011,-0.0011,29.32,,,,,,,,,
IMU,1566015,,,,,,,,-0.1979,0.0763,9.7465,-0.0003,-0.0011,-0.0011,29.32,,,,,,,,,
RANGING,1566017,5.6489,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566024,,,,,,,,-0.1986,0.0763,9.7491,0.0000,-0.0011,-0.0013,29.32,,,,,,,,,
IMU,1566035,,,,,,,,-0.1982,0.0723,9.7506,0.0008,-0.0011,-0.0011,29.32,,,,,,,,,
POSITION,1566035,,,,,,,,,,,,,,,8.0795,2.5856,-0.0066,0.0849,-0.1646,-0.0394,1.000,1,1
RANGING,1566037,8.7971,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566044,,,,,,,,-0.2031,0.0711,9.7492,0.0011,-0.0008,-0.0011,29.32,,,,,,,,,
IMU,1566055,,,,,,,,-0.2027,0.0721,9.7482,0.0008,-0.0008,-0.0016,29.32,,,,,,,,,
RANGING,1566057,8.5812,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566064,,,,,,,,-0.2006,0.0674,9.7447,0.0003,-0.0011,-0.0013,29.32,,,,,,,,,
IMU,1566075,,,,,,,,-0.2046,0.0766,9.7422,0.0003,-0.0008,-0.0019,29.32,,,,,,,,,
RANGING,1566077,5.8694,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566084,,,,,,,,-0.2045,0.0783,9.7497,-0.0003,-0.0016,-0.0013,29.32,,,,,,,,,
IMU,1566095,,,,,,,,-0.2016,0.0695,9.7525,-0.0005,-0.0016,-0.0013,29.32,,,,,,,,,
RANGING,1566097,5.6630,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566105,,,,,,,,-0.1982,0.0674,9.7450,-0.0003,-0.0016,-0.0016,29.32,,,,,,,,,
IMU,1566115,,,,,,,,-0.1956,0.0751,9.7410,-0.0011,-0.0016,-0.0016,29.32,,,,,,,,,
RANGING,1566117,8.7877,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566125,,,,,,,,-0.1950,0.0832,9.7458,-0.0005,-0.0005,-0.0011,29.32,,,,,,,,,
IMU,1566135,,,,,,,,-0.1929,0.0792,9.7471,0.0000,-0.0011,-0.0008,29.32,,,,,,,,,
POSITION,1566135,,,,,,,,,,,,,,,8.0757,2.5826,0.0034,0.0740,-0.1727,-0.0269,1.000,1,1
RANGING,1566137,8.5906,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566145,,,,,,,,-0.1998,0.0769,9.7462,-0.0003,-0.0008,-0.0008,29.32,,,,,,,,,
IMU,1566155,,,,,,,,-0.2042,0.0674,9.7435,-0.0005,-0.0008,-0.0013,29.32,,,,,,,,,
RANGING,1566157,5.8882,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566165,,,,,,,,-0.2010,0.0675,9.7464,0.0003,-0.0005,-0.0013,29.32,,,,,,,,,
IMU,1566176,,,,,,,,-0.2010,0.0704,9.7512,0.0008,-0.0003,-0.0013,29.32,,,,,,,,,
RANGING,1566177,5.6536,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566185,,,,,,,,-0.2021,0.0720,9.7537,0.0000,-0.0011,-0.0011,29.32,,,,,,,,,
IMU,1566195,,,,,,,,-0.1937,0.0659,9.7479,-0.0005,-0.0013,-0.0011,29.32,,,,,,,,,
RANGING,1566197,8.8111,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566205,,,,,,,,-0.1925,0.0713,9.7467,-0.0005,-0.0011,-0.0011,29.32,,,,,,,,,
IMU,1566216,,,,,,,,-0.1919,0.0760,9.7459,0.0005,-0.0011,-0.0008,29.32,,,,,,,,,
RANGING,1566217,8.6047,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566225,,,,,,,,-0.1980,0.0754,9.7468,0.0008,-0.0013,-0.0005,29.32,,,,,,,,,
IMU,1566236,,,,,,,,-0.1938,0.0708,9.7465,0.0005,-0.0011,-0.0008,29.32,,,,,,,,,
POSITION,1566236,,,,,,,,,,,,,,,8.0789,2.5825,-0.0018,0.0818,-0.1745,-0.0382,1.000,1,1
RANGING,1566237,5.8835,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566245,,,,,,,,-0.1910,0.0713,9.7458,-0.0003,-0.0005,0.0003,29.32,,,,,,,,,
IMU,1566256,,,,,,,,-0.1977,0.0714,9.7468,-0.0003,-0.0011,0.0003,29.32,,,,,,,,,
RANGING,1566258,5.6583,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566265,,,,,,,,-0.2030,0.0705,9.7519,0.0003,-0.0011,-0.0005,29.32,,,,,,,,,
IMU,1566276,,,,,,,,-0.2058,0.0726,9.7515,0.0003,-0.0011,-0.0011,29.32,,,,,,,,,
RANGING,1566278,8.7924,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566285,,,,,,,,-0.2025,0.0719,9.7452,0.0003,-0.0016,-0.0005,29.32,,,,,,,,,
IMU,1566296,,,,,,,,-0.2019,0.0684,9.7468,-0.0003,-0.0013,-0.0008,29.32,,,,,,,,,
RANGING,1566298,8.5719,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566305,,,,,,,,-0.1965,0.0642,9.7498,-0.0005,-0.0013,-0.0011,29.32,,,,,,,,,
IMU,1566316,,,,,,,,-0.1935,0.0724,9.7489,-0.0005,-0.0016,-0.0008,29.32,,,,,,,,,
RANGING,1566318,5.8835,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566325,,,,,,,,-0.2007,0.0698,9.7401,-0.0003,-0.0011,-0.0013,29.32,,,,,,,,,
IMU,1566336,,,,,,,,-0.1983,0.0698,9.7419,-0.0003,-0.0008,-0.0013,29.32,,,,,,,,,
POSITION,1566336,,,,,,,,,,,,,,,8.0805,2.5863,0.0067,0.0848,-0.1698,-0.0262,1.000,1,1
RANGING,1566338,5.6348,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566346,,,,,,,,-0.1985,0.0736,9.7498,0.0003,-0.0011,-0.0005,29.32,,,,,,,,,
IMU,1566356,,,,,,,,-0.2003,0.0751,9.7482,-0.0003,-0.0011,-0.0005,29.32,,,,,,,,,
RANGING,1566358,8.8158,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566366,,,,,,,,-0.1976,0.0732,9.7456,0.0003,-0.0011,-0.0008,29.32,,,,,,,,,
IMU,1566376,,,,,,,,-0.1949,0.0672,9.7371,0.0005,-0.0008,-0.0008,29.32,,,,,,,,,
RANGING,1566378,8.5906,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566386,,,,,,,,-0.1997,0.0733,9.7443,0.0000,-0.0011,-0.0003,29.32,,,,,,,,,
IMU,1566396,,,,,,,,-0.1980,0.0733,9.7480,-0.0003,-0.0013,-0.0005,29.32,,,,,,,,,
RANGING,1566398,5.8835,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566406,,,,,,,,-0.1916,0.0699,9.7435,-0.0005,-0.0011,-0.0019,29.32,,,,,,,,,
IMU,1566416,,,,,,,,-0.1926,0.0735,9.7459,-0.0003,-0.0011,-0.0013,29.32,,,,,,,,,
RANGING,1566418,5.6583,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566426,,,,,,,,-0.2000,0.0721,9.7426,-0.0003,-0.0008,-0.0011,29.32,,,,,,,,,
IMU,1566436,,,,,,,,-0.1992,0.0735,9.7482,-0.0003,-0.0005,-0.0013,29.32,,,,,,,,,
POSITION,1566436,,,,,,,,,,,,,,,8.0801,2.5948,-0.0048,0.0808,-0.1549,-0.0486,1.000,1,1
RANGING,1566438,8.8017,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566446,,,,,,,,-0.2015,0.0747,9.7525,0.0003,-0.0016,-0.0013,29.32,,,,,,,,,
IMU,1566457,,,,,,,,-0.2022,0.0729,9.7500,0.0005,-0.0011,-0.0008,29.32,,,,,,,,,
RANGING,1566458,8.5625,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566466,,,,,,,,-0.1979,0.0753,9.7453,0.0008,-0.0013,0.0003,29.32,,,,,,,,,
IMU,1566476,,,,,,,,-0.1962,0.0735,9.7450,0.0000,-0.0016,-0.0011,29.32,,,,,,,,,
RANGING,1566478,5.8835,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566486,,,,,,,,-0.1943,0.0768,9.7459,0.0000,-0.0011,-0.0011,29.32,,,,,,,,,
IMU,1566497,,,,,,,,-0.1980,0.0754,9.7399,-0.0003,-0.0005,-0.0005,29.32,,,,,,,,,
RANGING,1566499,5.6348,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566506,,,,,,,,-0.1979,0.0741,9.7443,-0.0003,-0.0005,-0.0008,29.32,,,,,,,,,
IMU,1566517,,,,,,,,-0.2012,0.0723,9.7452,-0.0003,-0.0013,-0.0005,29.32,,,,,,,,,
RANGING,1566518,8.8017,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566526,,,,,,,,-0.2001,0.0736,9.7440,-0.0005,-0.0008,0.0000,29.32,,,,,,,,,
IMU,1566537,,,,,,,,-0.1983,0.0724,9.7420,-0.0005,-0.0005,-0.0008,29.32,,,,,,,,,
POSITION,1566537,,,,,,,,,,,,,,,8.0772,2.5855,0.0061,0.0744,-0.1760,-0.0326,1.000,1,1
RANGING,1566539,8.5859,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566546,,,,,,,,-0.1985,0.0708,9.7413,-0.0005,-0.0011,-0.0011,29.32,,,,,,,,,
IMU,1566557,,,,,,,,-0.1976,0.0733,9.7459,-0.0008,-0.0011,-0.0005,29.32,,,,,,,,,
RANGING,1566559,5.8741,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566566,,,,,,,,-0.1944,0.0707,9.7500,-0.0005,-0.0008,-0.0008,29.32,,,,,,,,,
IMU,1566577,,,,,,,,-0.2004,0.0721,9.7516,-0.0005,-0.0003,-0.0013,29.32,,,,,,,,,
RANGING,1566579,5.6630,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566586,,,,,,,,-0.2007,0.0720,9.7498,0.0003,-0.0011,-0.0019,29.32,,,,,,,,,
IMU,1566597,,,,,,,,-0.1986,0.0719,9.7471,0.0003,-0.0011,-0.0011,29.32,,,,,,,,,
RANGING,1566599,8.7736,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566606,,,,,,,,-0.2000,0.0662,9.7468,-0.0003,-0.0008,-0.0011,29.32,,,,,,,,,
IMU,1566617,,,,,,,,-0.1953,0.0671,9.7435,0.0005,0.0003,-0.0016,29.32,,,,,,,,,
RANGING,1566619,8.5906,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566627,,,,,,,,-0.1967,0.0669,9.7414,-0.0000,-0.0008,-0.0008,29.32,,,,,,,,,
IMU,1566637,,,,,,,,-0.1995,0.0739,9.7455,0.0003,-0.0005,-0.0003,29.32,,,,,,,,,
POSITION,1566637,,,,,,,,,,,,,,,8.0724,2.5866,0.0105,0.0629,-0.1756,-0.0285,1.000,1,1
RANGING,1566639,5.8788,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566647,,,,,,,,-0.1988,0.0702,9.7449,0.0003,-0.0008,-0.0008,29.32,,,,,,,,,
IMU,1566657,,,,,,,,-0.1997,0.0733,9.7468,0.0003,-0.0005,-0.0011,29.32,,,,,,,,,
RANGING,1566659,5.6489,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566667,,,,,,,,-0.1992,0.0690,9.7489,0.0000,-0.0008,-0.0005,29.32,,,,,,,,,
IMU,1566677,,,,,,,,-0.2021,0.0790,9.7510,0.0005,-0.0003,-0.0005,29.32,,,,,,,,,
RANGING,1566679,8.7830,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566687,,,,,,,,-0.2009,0.0774,9.7509,0.0000,-0.0005,-0.0011,29.32,,,,,,,,,
IMU,1566698,,,,,,,,-0.1913,0.0693,9.7471,-0.0003,-0.0008,-0.0005,29.32,,,,,,,,,
RANGING,1566699,8.5812,4,0.000,5.228,1.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566707,,,,,,,,-0.1965,0.0713,9.7399,-0.0000,-0.0008,0.0000,29.32,,,,,,,,,
IMU,1566717,,,,,,,,-0.1964,0.0717,9.7380,0.0000,-0.0011,-0.0003,29.32,,,,,,,,,
RANGING,1566719,5.8694,5,12.454,5.773,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566727,,,,,,,,-0.1956,0.0747,9.7413,-0.0000,-0.0011,-0.0008,29.32,,,,,,,,,
IMU,1566738,,,,,,,,-0.1897,0.0808,9.7464,0.0003,-0.0011,-0.0011,29.32,,,,,,,,,
POSITION,1566738,,,,,,,,,,,,,,,8.0776,2.5883,0.0236,0.0796,-0.1744,-0.0114,1.000,1,1
RANGING,1566739,5.6723,6,12.454,0.000,2.380,1.000,0.0,,,,,,,,,,,,,,,,
IMU,1566747,,,,,,,,-0.1877,0.0730,9.7483,0.0000,-0.0008,-0.0005,29.32,,,,,,,,,
IMU,1566757,,,,,,,,-0.1964,0.0672,9.7525,0.0000,-0.0008,-0.0005,29.32,,,,,,,,,
RANGING,1566759,8.8158,3,0.000,0.090,2.518,1.000,0.0,,,,,,,,,,,,,,,,
