type,timestamp_ms,dist_m,anchor_addr,anchor_x,anchor_y,anchor_z,quality,rssi_dbm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,confidence,pos_valid,imu_enable
RANGING,3058067,2.6602,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058079,,,,,,,,,,,,,,,0.0451,0.8697,0.0536,-0.0609,0.0429,0.0625,1.000,1,1
RANGING,3058087,2.8714,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058099,,,,,,,,0.0349,0.0326,9.7539,-0.0008,-0.0005,-0.0008,26.98,,,,,,,,,
RANGING,3058107,4.7528,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058127,3.7628,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058147,2.6696,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058149,,,,,,,,0.0765,0.0461,9.7579,0.0005,-0.0013,-0.0008,26.98,,,,,,,,,
RANGING,3058167,2.9324,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058180,,,,,,,,,,,,,,,0.0674,0.8474,0.0437,-0.0047,-0.0230,0.0194,1.000,1,1
RANGING,3058187,4.7387,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058199,,,,,,,,0.0454,0.0391,9.7341,-0.0016,0.0003,-0.0013,26.98,,,,,,,,,
RANGING,3058207,3.7300,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058227,2.6884,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058247,2.9605,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058249,,,,,,,,0.0551,0.0346,9.7720,0.0011,-0.0013,0.0000,26.98,,,,,,,,,
RANGING,3058267,4.7481,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058280,,,,,,,,,,,,,,,0.0697,0.8645,0.0314,0.0020,0.0294,-0.0192,1.000,1,1
RANGING,3058287,3.6877,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058299,,,,,,,,0.0754,0.0635,9.7355,0.0008,-0.0008,-0.0011,26.98,,,,,,,,,
RANGING,3058307,2.7025,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058327,2.9183,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058348,4.7199,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058350,,,,,,,,0.0385,0.0260,9.7560,-0.0008,-0.0003,-0.0013,26.98,,,,,,,,,
RANGING,3058368,3.7018,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058381,,,,,,,,,,,,,,,0.0887,0.8776,0.0215,0.0522,0.0560,-0.0372,1.000,1,1
RANGING,3058388,2.6462,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058400,,,,,,,,0.0732,0.0464,9.7551,0.0013,-0.0019,-0.0011,26.98,,,,,,,,,
RANGING,3058408,3.0074,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058428,4.7809,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058448,3.7346,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058450,,,,,,,,0.0489,0.0389,9.7337,-0.0024,0.0005,-0.0011,26.98,,,,,,,,,
RANGING,3058468,2.6415,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058481,,,,,,,,,,,,,,,0.0347,0.8626,0.0408,-0.0646,-0.0039,-0.0022,1.000,1,1
RANGING,3058488,3.1106,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058500,,,,,,,,0.0501,0.0235,9.7747,0.0016,-0.0021,-0.0008,26.98,,,,,,,,,
RANGING,3058508,4.7715,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058528,3.7206,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058548,2.6790,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058550,,,,,,,,0.0739,0.0692,9.7292,-0.0005,-0.0005,-0.0008,26.98,,,,,,,,,
RANGING,3058568,3.1435,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058581,,,,,,,,,,,,,,,-0.0929,0.8977,0.0214,-0.3372,0.0805,-0.0899,1.000,1,1
RANGING,3058588,4.7434,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058601,,,,,,,,0.0331,0.0175,9.7654,-0.0005,-0.0019,-0.0011,26.98,,,,,,,,,
RANGING,3058608,3.6924,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058629,2.6790,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058649,3.8426,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058651,,,,,,,,0.0900,0.0612,9.7422,0.0005,0.0000,-0.0003,26.98,,,,,,,,,
RANGING,3058669,4.7434,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058682,,,,,,,,,,,,,,,-0.3793,1.0652,0.0024,-0.9335,0.5141,-0.2036,1.000,1,1
RANGING,3058689,3.7159,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058701,,,,,,,,0.0400,0.0302,9.7390,-0.0016,0.0000,-0.0019,26.98,,,,,,,,,
RANGING,3058709,2.6790,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058729,3.1576,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058749,4.7434,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058751,,,,,,,,0.0515,0.0454,9.7744,0.0019,-0.0021,-0.0013,26.98,,,,,,,,,
RANGING,3058769,3.6830,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058782,,,,,,,,,,,,,,,-0.3373,1.0184,0.0082,-0.6125,0.2798,-0.1046,1.000,1,1
RANGING,3058789,2.6462,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058801,,,,,,,,0.0476,0.0515,9.7343,-0.0013,0.0005,-0.0016,26.98,,,,,,,,,
RANGING,3058809,3.5141,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058829,4.7528,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058849,3.7534,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058851,,,,,,,,0.0451,0.0292,9.7717,-0.0003,-0.0013,-0.0005,26.98,,,,,,,,,
RANGING,3058869,2.6462,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058882,,,,,,,,,,,,,,,-0.4744,1.0180,0.0810,-0.7460,0.1912,0.0724,1.000,1,1
RANGING,3058890,2.9980,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058902,,,,,,,,0.0724,0.0747,9.7286,-0.0005,0.0003,-0.0011,26.98,,,,,,,,,
RANGING,3058910,4.7434,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058930,3.7018,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3058950,2.6884,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3058952,,,,,,,,0.0382,0.0219,9.7566,-0.0013,-0.0011,-0.0003,26.98,,,,,,,,,
RANGING,3058970,3.5188,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3058983,,,,,,,,,,,,,,,-0.4300,1.0130,0.0779,-0.5372,0.1535,0.0600,1.000,1,1
RANGING,3058990,4.7481,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059002,,,,,,,,0.0804,0.0564,9.7471,0.0013,-0.0011,-0.0005,26.98,,,,,,,,,
RANGING,3059010,3.7206,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059030,2.6602,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059050,2.8010,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059052,,,,,,,,0.0386,0.0386,9.7462,-0.0013,-0.0003,-0.0005,26.98,,,,,,,,,
RANGING,3059070,4.7528,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059083,,,,,,,,,,,,,,,-0.1928,0.9577,0.0926,0.1709,-0.0129,0.1831,1.000,1,1
RANGING,3059090,3.7300,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059102,,,,,,,,0.0633,0.0371,9.7712,0.0008,-0.0021,-0.0005,26.98,,,,,,,,,
RANGING,3059110,2.6696,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059130,2.5899,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059150,4.7528,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059153,,,,,,,,0.0557,0.0567,9.7233,-0.0019,0.0008,-0.0013,27.00,,,,,,,,,
RANGING,3059171,3.7159,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059183,,,,,,,,,,,,,,,0.0701,0.8348,0.0895,0.7408,-0.3057,0.2058,1.000,1,1
RANGING,3059191,2.6649,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059203,,,,,,,,0.0325,0.0225,9.7730,-0.0005,-0.0024,-0.0008,27.00,,,,,,,,,
RANGING,3059211,2.6743,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059231,4.7387,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059251,3.7112,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059253,,,,,,,,0.0861,0.0654,9.7368,-0.0005,-0.0003,-0.0011,27.00,,,,,,,,,
RANGING,3059271,2.6696,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059284,,,,,,,,,,,,,,,0.2505,0.7962,0.0765,0.9839,-0.3153,0.1456,1.000,1,1
RANGING,3059291,2.4960,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059303,,,,,,,,0.0240,0.0225,9.7567,-0.0011,-0.0016,-0.0013,27.00,,,,,,,,,
RANGING,3059311,4.7621,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059331,3.7440,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059351,2.6884,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059353,,,,,,,,0.0783,0.0605,9.7594,0.0011,-0.0016,-0.0011,27.00,,,,,,,,,
RANGING,3059371,2.9417,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059384,,,,,,,,,,,,,,,0.3252,0.7710,0.0429,0.8857,-0.2822,-0.0189,1.000,1,1
RANGING,3059391,4.7387,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059403,,,,,,,,0.0410,0.0383,9.7310,-0.0013,0.0005,-0.0016,27.00,,,,,,,,,
RANGING,3059411,3.7112,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059431,2.6696,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059452,2.9605,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059454,,,,,,,,0.0578,0.0328,9.7660,0.0003,-0.0016,-0.0013,27.00,,,,,,,,,
RANGING,3059472,4.7340,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059485,,,,,,,,,,,,,,,0.2818,0.7948,0.0114,0.5818,-0.1510,-0.1419,1.000,1,1
RANGING,3059492,3.7300,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059504,,,,,,,,0.0708,0.0578,9.7272,-0.0011,0.0003,-0.0003,27.00,,,,,,,,,
RANGING,3059512,2.6462,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059532,2.9464,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059552,4.7528,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059554,,,,,,,,0.0389,0.0132,9.7705,-0.0005,-0.0013,-0.0013,27.00,,,,,,,,,
RANGING,3059572,3.7018,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059585,,,,,,,,,,,,,,,0.2282,0.8237,0.0044,0.3437,-0.0382,-0.1567,1.000,1,1
RANGING,3059592,2.6602,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059604,,,,,,,,0.0888,0.0608,9.7515,0.0013,-0.0008,-0.0005,27.00,,,,,,,,,
RANGING,3059612,2.8995,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059632,4.7481,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059652,3.7065,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059654,,,,,,,,0.0380,0.0461,9.7373,-0.0013,-0.0003,-0.0003,27.00,,,,,,,,,
RANGING,3059672,2.6837,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059685,,,,,,,,,,,,,,,0.1991,0.8333,0.0078,0.2203,-0.0041,-0.1267,1.000,1,1
RANGING,3059692,2.6462,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059705,,,,,,,,0.0666,0.0352,9.7747,0.0013,-0.0027,0.0008,27.00,,,,,,,,,
RANGING,3059712,4.7387,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059733,3.6783,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059753,2.6790,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059755,,,,,,,,0.0909,0.1132,9.7158,-0.0005,-0.0000,0.0021,27.00,,,,,,,,,
RANGING,3059773,2.4913,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059786,,,,,,,,,,,,,,,0.3828,0.7914,0.0492,0.6161,-0.1086,0.0767,1.000,1,1
RANGING,3059793,4.7293,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059805,,,,,,,,-0.1530,3.5235,8.7813,0.3078,0.0559,-0.0213,27.00,,,,,,,,,
RANGING,3059813,3.7159,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059833,2.6696,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059853,2.5195,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059855,,,,,,,,0.5052,3.2222,10.8164,-0.0849,-0.2158,0.1998,27.00,,,,,,,,,
RANGING,3059873,4.7340,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059886,,,,,,,,,,,,,,,0.4600,0.7317,0.0585,0.8303,-0.4338,0.0496,1.000,1,1
RANGING,3059893,3.7300,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059905,,,,,,,,1.2408,2.1823,10.0591,-0.0213,-0.2038,0.1559,27.00,,,,,,,,,
RANGING,3059913,2.6415,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059933,3.0825,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3059953,4.7762,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3059955,,,,,,,,1.6615,0.9492,11.0014,-0.0303,-0.0021,0.2155,27.00,,,,,,,,,
RANGING,3059973,3.6737,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3059986,,,,,,,,,,,,,,,0.2911,0.7914,0.0183,0.2942,-0.3135,-0.1367,1.000,1,1
IMU,3060006,,,,,,,,1.8549,1.2059,12.2728,0.0710,0.0952,0.0482,27.00,,,,,,,,,
RANGING,3060034,2.9136,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060054,4.7340,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060056,,,,,,,,0.6401,0.7291,11.5711,0.1493,0.0202,0.2669,27.00,,,,,,,,,
RANGING,3060074,3.6690,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060087,,,,,,,,,,,,,,,0.2371,0.8226,-0.0085,0.2146,-0.1952,-0.2374,1.000,1,1
RANGING,3060094,2.6602,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060106,,,,,,,,3.8061,-2.6495,14.3899,-0.1551,-0.1987,0.0064,27.00,,,,,,,,,
RANGING,3060114,3.0027,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060134,4.7481,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060154,3.6502,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060156,,,,,,,,0.7344,-3.4571,11.2323,-0.3363,-0.0716,-0.1594,27.00,,,,,,,,,
RANGING,3060174,2.6978,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060187,,,,,,,,,,,,,,,0.1312,0.8572,0.0003,-0.1735,0.1051,-0.1083,1.000,1,1
RANGING,3060194,2.7306,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060206,,,,,,,,-0.9826,-2.6297,8.3447,0.1139,-0.1399,-0.2536,27.00,,,,,,,,,
RANGING,3060214,4.7528,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060234,3.6830,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060254,2.6837,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060257,,,,,,,,1.0206,-2.0739,9.1695,0.0290,-0.0639,0.1437,27.00,,,,,,,,,
RANGING,3060275,2.7588,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060287,,,,,,,,,,,,,,,0.2039,0.8493,0.0215,-0.0620,0.1760,-0.0341,1.000,1,1
RANGING,3060295,4.7574,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060307,,,,,,,,0.2644,-1.4092,9.8714,0.0247,-0.0963,0.0697,27.00,,,,,,,,,
RANGING,3060315,3.6643,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060335,2.6321,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060355,2.7728,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060357,,,,,,,,-0.1934,-1.3611,10.0962,-0.0673,-0.0524,-0.0067,27.00,,,,,,,,,
RANGING,3060375,4.7715,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060388,,,,,,,,,,,,,,,0.1753,0.8465,0.0474,-0.1541,0.2345,0.0304,1.000,1,1
RANGING,3060395,3.6643,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060407,,,,,,,,-0.5073,-1.8549,9.8628,0.0056,-0.0048,-0.0133,27.00,,,,,,,,,
RANGING,3060415,2.6555,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060435,2.7400,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060455,4.7528,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060457,,,,,,,,0.3239,-0.6637,9.7527,0.0543,0.0096,0.0032,27.00,,,,,,,,,
RANGING,3060475,3.6971,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060488,,,,,,,,,,,,,,,0.1803,0.8572,0.0624,-0.1182,0.2562,0.0586,1.000,1,1
RANGING,3060495,2.6837,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060507,,,,,,,,0.1720,-0.1344,9.9387,0.0311,0.0088,-0.0891,27.00,,,,,,,,,
RANGING,3060515,2.7259,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060535,4.7199,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060556,3.6502,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060558,,,,,,,,0.0597,0.1287,9.9567,0.0444,0.0138,-0.0372,27.00,,,,,,,,,
RANGING,3060576,2.6743,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060589,,,,,,,,,,,,,,,0.2082,0.8782,0.0609,-0.0088,0.2351,0.0434,1.000,1,1
RANGING,3060596,2.7353,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060608,,,,,,,,0.2805,0.5658,9.9119,0.0335,0.0109,0.0245,27.00,,,,,,,,,
RANGING,3060616,4.7668,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060636,3.6502,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060656,2.6649,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060658,,,,,,,,0.0765,0.8191,9.8163,-0.0051,0.0051,0.0253,27.00,,,,,,,,,
RANGING,3060676,2.6931,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060689,,,,,,,,,,,,,,,0.2506,0.8612,0.0726,0.1381,0.0781,0.0661,1.000,1,1
RANGING,3060696,4.7621,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060708,,,,,,,,0.1383,0.0470,9.6763,-0.0181,-0.0027,-0.0184,27.00,,,,,,,,,
RANGING,3060716,3.6830,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060736,2.6321,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060756,2.6884,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060758,,,,,,,,-0.0606,-0.2105,9.6825,-0.0157,-0.0064,-0.0277,27.00,,,,,,,,,
RANGING,3060776,4.7340,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060789,,,,,,,,,,,,,,,0.2531,0.8190,0.0803,0.1239,-0.0465,0.0616,1.000,1,1
RANGING,3060796,3.6408,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060809,,,,,,,,0.0807,-0.2712,9.7688,-0.0024,-0.0032,-0.0008,27.00,,,,,,,,,
RANGING,3060816,2.6274,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060837,2.7259,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060857,4.7434,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060859,,,,,,,,0.0542,-0.0942,9.7450,0.0088,-0.0005,0.0016,27.00,,,,,,,,,
RANGING,3060877,3.6455,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060890,,,,,,,,,,,,,,,0.2375,0.8370,0.1010,0.0687,0.0173,0.0867,1.000,1,1
RANGING,3060897,2.6602,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060909,,,,,,,,0.1097,0.1877,9.7374,0.0029,-0.0016,-0.0029,27.00,,,,,,,,,
RANGING,3060917,2.6931,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060937,4.7481,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3060957,3.6783,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3060959,,,,,,,,0.0570,0.0587,9.7334,-0.0061,0.0000,-0.0003,27.00,,,,,,,,,
RANGING,3060977,2.6649,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3060990,,,,,,,,,,,,,,,0.2635,0.8302,0.0777,0.1166,-0.0122,0.0020,1.000,1,1
RANGING,3060997,2.6931,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3061009,,,,,,,,0.0591,-0.1482,9.7633,-0.0013,-0.0019,-0.0016,27.00,,,,,,,,,
RANGING,3061017,4.7387,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3061037,3.6783,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3061057,2.6696,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3061059,,,,,,,,0.0623,0.0395,9.7373,0.0043,0.0011,0.0003,27.00,,,,,,,,,
RANGING,3061077,2.7118,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3061090,,,,,,,,,,,,,,,0.2861,0.8221,0.0695,0.1502,-0.0267,-0.0242,1.000,1,1
RANGING,3061098,4.7481,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3061110,,,,,,,,0.0596,0.0925,9.7320,-0.0021,-0.0021,-0.0027,27.00,,,,,,,,,
RANGING,3061118,3.6643,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3061138,2.6696,8,0.000,0.000,2.569,1.000,0.0,,,,,,,,,,,,,,,,
RANGING,3061158,2.6696,6,2.316,0.000,1.681,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3061160,,,,,,,,0.1058,-0.0509,9.7672,-0.0021,-0.0016,-0.0019,27.01,,,,,,,,,
RANGING,3061179,4.7528,3,2.561,4.254,2.286,1.000,0.0,,,,,,,,,,,,,,,,
POSITION,3061191,,,,,,,,,,,,,,,0.2907,0.7973,0.0592,0.1386,-0.0933,-0.0546,1.000,1,1
RANGING,3061198,3.6690,4,0.167,4.237,1.531,1.000,0.0,,,,,,,,,,,,,,,,
IMU,3061210,,,,,,,,0.0546,-0.0319,9.7361,0.0021,-0.0011,0.0013,27.01,,,,,,,,,
