type,timestamp_ms,dist_m,anchor_addr,anchor_x,anchor_y,anchor_z,quality,rssi_dbm,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,temp_c,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,confidence,pos_valid,imu_enable,roll_rad,pitch_rad,yaw_rad
IMU,6022,,,,,,,,0.0485,0.0954,9.7627,0.0005,-0.0016,-0.0008,0.00,,,,,,,,,,,
IMU,6032,,,,,,,,0.0566,0.1144,9.7651,0.0003,-0.0008,-0.0003,28.36,,,,,,,,,,,
IMU,6042,,,,,,,,0.0464,0.1048,9.7435,-0.0003,-0.0013,-0.0013,28.36,,,,,,,,,,,
IMU,6052,,,,,,,,0.0473,0.0777,9.7408,0.0003,-0.0019,-0.0008,28.36,,,,,,,,,,,
IMU,6062,,,,,,,,0.0651,0.0910,9.7651,0.0016,-0.0019,-0.0008,28.36,,,,,,,,,,,
IMU,6072,,,,,,,,0.0653,0.1141,9.7688,0.0005,-0.0005,-0.0008,28.36,,,,,,,,,,,
IMU,6082,,,,,,,,0.0534,0.0983,9.7513,-0.0011,-0.0011,-0.0011,28.36,,,,,,,,,,,
IMU,6092,,,,,,,,0.0436,0.0729,9.7452,-0.0005,-0.0016,-0.0000,28.36,,,,,,,,,,,
IMU,6102,,,,,,,,0.0534,0.0964,9.7474,0.0011,-0.0019,0.0000,28.36,,,,,,,,,,,
IMU,6112,,,,,,,,0.0651,0.1232,9.7691,0.0000,-0.0013,-0.0011,28.36,,,,,,,,,,,
IMU,6122,,,,,,,,0.0545,0.0974,9.7578,-0.0008,-0.0008,-0.0024,28.36,,,,,,,,,,,
IMU,6132,,,,,,,,0.0497,0.0668,9.7398,0.0003,-0.0011,-0.0016,28.36,,,,,,,,,,,
IMU,6142,,,,,,,,0.0469,0.0991,9.7446,0.0016,-0.0008,-0.0013,28.36,,,,,,,,,,,
IMU,6152,,,,,,,,0.0528,0.1193,9.7515,0.0000,-0.0011,-0.0016,28.36,,,,,,,,,,,
IMU,6162,,,,,,,,0.0401,0.0979,9.7537,-0.0013,-0.0011,-0.0013,28.36,,,,,,,,,,,
IMU,6172,,,,,,,,0.0406,0.0799,9.7581,0.0005,-0.0013,-0.0016,28.36,,,,,,,,,,,
IMU,6182,,,,,,,,0.0546,0.1001,9.7587,0.0013,-0.0011,-0.0003,28.36,,,,,,,,,,,
IMU,6192,,,,,,,,0.0525,0.1215,9.7515,0.0000,-0.0011,-0.0008,28.36,,,,,,,,,,,
IMU,6202,,,,,,,,0.0479,0.0952,9.7473,-0.0008,-0.0013,-0.0011,28.36,,,,,,,,,,,
IMU,6212,,,,,,,,0.0492,0.0726,9.7455,0.0008,-0.0008,-0.0011,28.36,,,,,,,,,,,
IMU,6222,,,,,,,,0.0546,0.0988,9.7527,0.0019,-0.0011,-0.0008,28.36,,,,,,,,,,,
